M,2022/09/26 14:29:22.515,IQ0.4393153;
M,2022/09/26 14:29:22.518,IQ0.4332137;
M,2022/09/26 14:29:22.521,IQ0.4393153;
M,2022/09/26 14:29:22.525,IQ0.4393153;
M,2022/09/26 14:29:22.529,IQ0.4454169;
M,2022/09/26 14:29:22.531,IQ0.4271121;
M,2022/09/26 14:29:22.533,IQ0.4576201;
M,2022/09/26 14:29:22.536,IQ0.4149089;
M,2022/09/26 14:29:22.539,IQ0.4088073;
M,2022/09/26 14:29:22.543,IQ0.4271121;
M,2022/09/26 14:29:22.547,IQ0.4027057;
M,2022/09/26 14:29:22.550,IQ0.4149089;
M,2022/09/26 14:29:22.552,IQ0.4332137;
M,2022/09/26 14:29:22.555,IQ0.4576201;
M,2022/09/26 14:29:22.558,IQ0.3782993;
M,2022/09/26 14:29:22.562,SR17808;
M,2022/09/26 14:29:22.564,IQ0.4332137;
M,2022/09/26 14:29:22.566,IQ0.4027057;
M,2022/09/26 14:29:22.569,IQ0.4149089;
M,2022/09/26 14:29:22.571,IQ0.4332137;
S,2022/09/26 14:29:22.430,TC=0.4149089;
S,2022/09/26 14:29:22.436,TC=0.4454169;
S,2022/09/26 14:29:22.442,TC=0.4454169;
S,2022/09/26 14:29:22.449,TC=0.4332137;
S,2022/09/26 14:29:22.453,TC=0.4393153;
S,2022/09/26 14:29:22.458,TC=0.4210105;
S,2022/09/26 14:29:22.464,TC=0.4210105;
S,2022/09/26 14:29:22.469,TC=0.4027057;
S,2022/09/26 14:29:22.476,TC=0.4149089;
S,2022/09/26 14:29:22.482,TC=0.4149089;
S,2022/09/26 14:29:22.485,TC=0.4393153;
S,2022/09/26 14:29:22.488,TC=0.4088073;
S,2022/09/26 14:29:22.492,TC=0.4149089;
S,2022/09/26 14:29:22.496,TC=0.4149089;
S,2022/09/26 14:29:22.499,TC=0.4210105;
S,2022/09/26 14:29:22.502,TC=0.4210105;
S,2022/09/26 14:29:22.506,TC=0.4332137;
S,2022/09/26 14:29:22.511,TC=0.4454169;
S,2022/09/26 14:29:22.514,TC=0.4088073;
S,2022/09/26 14:29:22.517,TC=0.4088073;
S,2022/09/26 14:29:22.520,TC=0.4332137;
S,2022/09/26 14:29:22.523,TC=0.4149089;
S,2022/09/26 14:29:22.528,TC=0.4271121;
S,2022/09/26 14:29:22.530,TC=0.4271121;
S,2022/09/26 14:29:22.533,TC=0.3966041;
S,2022/09/26 14:29:22.535,TC=0.4332137;
S,2022/09/26 14:29:22.539,TC=0.4332137;
S,2022/09/26 14:29:22.543,TC=0.4271121;
S,2022/09/26 14:29:22.548,TC=0.4454169;
S,2022/09/26 14:29:22.550,TC=0.4271121;
S,2022/09/26 14:29:22.553,TC=0.4576201;
S,2022/09/26 14:29:22.556,TC=0.4210105;
S,2022/09/26 14:29:22.560,TC=0.4515185;
S,2022/09/26 14:29:22.563,TC=0.4454169;
